# [0]SEQN, [1]Timestamp, [2]Fix_Mode, [3]Num_SV, [4]GPS_Week, [5]TOW, [6]Latitude, [7]Longitude, [8]Ellipsoid_Altitude, [9]MSL_Altitude, [10]GDOP, [11]PDOP, [12]HDOP, [13]VDOP, [14]TDOP, [15]ECEF_X, [16]ECEF_Y, [17]ECEF_Z, [18]ECEF_VX, [19]ECEF_VY, [20]ECEF_VZ
90928,117856157263799,2,9,1854,65834.09,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
90931,117856207142558,2,9,1854,65834.14,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
90934,117856256713527,2,9,1854,65834.19,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
90937,117856306587746,2,9,1854,65834.24,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
90940,117856356310480,2,9,1854,65834.29,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
90943,117856406272280,2,9,1854,65834.34,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
90946,117856456171852,2,9,1854,65834.39,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
90949,117856505778858,2,9,1854,65834.44,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
90952,117856555727948,2,9,1854,65834.49,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
90955,117856605506345,2,9,1854,65834.54,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
90958,117856655570951,2,9,1854,65834.59,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
90961,117856705597704,2,9,1854,65834.64,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
90964,117856755047009,2,9,1854,65834.69,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
90967,117856805042473,2,9,1854,65834.74,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
90970,117856854673226,2,9,1854,65834.79,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
90973,117856905042410,2,9,1854,65834.84,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
90976,117856954227575,2,9,1854,65834.89,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
90979,117857009166894,2,9,1854,65834.94,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
90982,117857053303373,2,9,1854,65834.99,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
90985,117857103677795,2,9,1854,65835.04,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
90988,117857153184719,2,9,1854,65835.09,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
90991,117857203144983,2,9,1854,65835.14,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
90994,117857253180815,2,9,1854,65835.19,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
90997,117857302938260,2,9,1854,65835.24,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91000,117857354745895,2,9,1854,65835.29,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91003,117857402646330,2,9,1854,65835.34,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91006,117857451916772,2,9,1854,65835.39,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91009,117857507902173,2,9,1854,65835.44,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91012,117857557426627,2,9,1854,65835.49,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91015,117857607459736,2,9,1854,65835.54,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91018,117857656940888,2,9,1854,65835.59,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91021,117857707174930,2,9,1854,65835.64,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91024,117857756516400,2,9,1854,65835.69,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91027,117857806601749,2,9,1854,65835.74,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91030,117857856456064,2,9,1854,65835.79,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91033,117857906295921,2,9,1854,65835.84,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91036,117857955793626,2,9,1854,65835.89,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91039,117858011231682,2,9,1854,65835.94,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91047,117858205080076,2,9,1854,65836.14,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91050,117858254934600,2,9,1854,65836.19,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91053,117858304905409,2,9,1854,65836.24,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91056,117858354535394,2,9,1854,65836.29,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91059,117858404753162,2,9,1854,65836.34,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91062,117858453623553,2,9,1854,65836.39,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91065,117858508329881,2,9,1854,65836.44,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91068,117858553365916,2,9,1854,65836.49,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91071,117858603909983,2,9,1854,65836.54,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91074,117858653162265,2,9,1854,65836.59,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91077,117858703426129,2,9,1854,65836.64,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91080,117858753051923,2,9,1854,65836.69,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91083,117858803138320,2,9,1854,65836.74,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91086,117858852647619,2,9,1854,65836.79,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91089,117858902719559,2,9,1854,65836.84,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91092,117858952364419,2,9,1854,65836.89,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91095,117859006798576,2,9,1854,65836.94,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91098,117859051349633,2,9,1854,65836.99,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91101,117859107933993,2,9,1854,65837.04,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91104,117859156972701,2,9,1854,65837.09,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91107,117859206483466,2,9,1854,65837.14,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91110,117859256534314,2,9,1854,65837.19,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91113,117859306374870,2,9,1854,65837.24,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91116,117859356129032,2,9,1854,65837.29,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91119,117859405792750,2,9,1854,65837.34,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91122,117859455650557,2,9,1854,65837.39,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91125,117859505541538,2,9,1854,65837.44,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91128,117859555173967,2,9,1854,65837.49,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91131,117859605232148,2,9,1854,65837.54,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91134,117859654865974,2,9,1854,65837.59,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91137,117859704860320,2,9,1854,65837.64,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91140,117859754514539,2,9,1854,65837.69,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91143,117859804555260,2,9,1854,65837.74,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91146,117859854154724,2,9,1854,65837.79,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91149,117859904008829,2,9,1854,65837.84,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91152,117859953966159,2,9,1854,65837.89,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91155,117860008771592,2,9,1854,65837.94,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91158,117860053595030,2,9,1854,65837.99,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91161,117860104333884,2,9,1854,65838.04,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91164,117860153376224,2,9,1854,65838.09,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91167,117860203156996,2,9,1854,65838.14,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91170,117860252835660,2,9,1854,65838.19,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91173,117860302782933,2,9,1854,65838.24,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91176,117860352641298,2,9,1854,65838.29,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91179,117860402632851,2,9,1854,65838.34,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91182,117860452229032,2,9,1854,65838.39,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91185,117860502092077,2,9,1854,65838.44,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91188,117860551787852,2,9,1854,65838.49,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91191,117860601831576,2,9,1854,65838.54,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91194,117860651336335,2,9,1854,65838.59,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91197,117860707017927,2,9,1854,65838.64,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91200,117860756777118,2,9,1854,65838.69,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91203,117860806499991,2,9,1854,65838.74,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91206,117860856551886,2,9,1854,65838.79,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91209,117860906132912,2,9,1854,65838.84,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91212,117860956154706,2,9,1854,65838.89,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91215,117861010803206,2,9,1854,65838.94,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91218,117861055626014,2,9,1854,65838.99,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91221,117861106149618,2,9,1854,65839.04,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91224,117861155408675,2,9,1854,65839.09,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91227,117861204818730,2,9,1854,65839.14,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91230,117861254807628,2,9,1854,65839.19,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91233,117861304569333,2,9,1854,65839.24,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91236,117861354547127,2,9,1854,65839.29,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91239,117861404383283,2,9,1854,65839.34,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91242,117861454253102,2,9,1854,65839.39,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91245,117861504020884,2,9,1854,65839.44,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91248,117861553718335,2,9,1854,65839.49,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91251,117861603618814,2,9,1854,65839.54,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91254,117861653573351,2,9,1854,65839.59,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91257,117861703365647,2,9,1854,65839.64,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91260,117861753008761,2,9,1854,65839.69,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91263,117861803006390,2,9,1854,65839.74,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91266,117861852774241,2,9,1854,65839.79,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91269,117861902636448,2,9,1854,65839.84,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91272,117861952414496,2,9,1854,65839.89,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91275,117862007146037,2,9,1854,65839.94,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91278,117862052234592,2,9,1854,65839.99,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91281,117862101760233,2,9,1854,65840.04,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91284,117862153299678,2,9,1854,65840.09,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91287,117862201394830,2,9,1854,65840.14,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91290,117862251358307,2,9,1854,65840.19,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91293,117862306762629,2,9,1854,65840.24,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91296,117862356475724,2,9,1854,65840.29,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91299,117862406527830,2,9,1854,65840.34,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91302,117862456242671,2,9,1854,65840.39,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91305,117862506131068,2,9,1854,65840.44,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91308,117862555767199,2,9,1854,65840.49,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91311,117862605827335,2,9,1854,65840.54,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91314,117862655530933,2,9,1854,65840.59,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91317,117862705302974,2,9,1854,65840.64,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91320,117862755144298,2,9,1854,65840.69,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91323,117862805011045,2,9,1854,65840.74,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91326,117862854986254,2,9,1854,65840.79,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91329,117862904684055,2,9,1854,65840.84,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91332,117862954549614,2,9,1854,65840.89,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91335,117863009091885,2,9,1854,65840.94,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91338,117863053958274,2,9,1854,65840.99,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91341,117863104690075,2,9,1854,65841.04,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91344,117863153747500,2,9,1854,65841.09,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91347,117863203305199,2,9,1854,65841.14,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91350,117863253341869,2,9,1854,65841.19,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91353,117863306335200,2,9,1854,65841.24,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
91356,117863352971857,2,9,1854,65841.29,43.7961381,-120.6516739,1367.56,1386.76,0.03,2.41,1.08,2.16,0.94,-2351364.57,-3967768.88,4392716.27,2.09,2.49,-0.43
